ensembl_gene_id,symbol,logFC,t,P.Value,p.adj
ENSG00000156026,MCU,-0.218829241,-0.851193839,0.400421088,0.635911175935126
ENSG00000156030,ELMSAN1,0.076055504,0.319240688,0.751432796,0.87619142827177
ENSG00000156042,CFAP70,-0.722348211,-0.704974022,0.485469968,0.705558871548776
ENSG00000156049,GNA14,0.102932684,0.109434761,0.913479799,0.960262415072356
ENSG00000156050,FAM161B,0.430353242,0.543816009,0.589999603,0.778896814297545
ENSG00000156052,GNAQ,-1.090433474,-2.565049539,0.014738692,0.0699703605144844
ENSG00000156097,GPR61,0.100797693,0.10952201,0.913411102,0.960239475750282
ENSG00000156110,ADK,-1.061165781,-5.301302873,6.36e-06,0.00015621654676259
ENSG00000156113,KCNMA1,1.082735265,0.693911751,0.492296424,0.71109097769285
ENSG00000156127,BATF,-0.53544755,-1.18827477,0.242688817,0.477113414151631
ENSG00000156136,DCK,0.10451259,0.328500576,0.744481476,0.872083540628967
ENSG00000156162,DPY19L4,-0.212842712,-0.662043119,0.512259206,0.725399546171022
ENSG00000156170,NDUFAF6,-0.275761309,-0.950723137,0.348234039,0.589210728414554
ENSG00000156171,DRAM2,0.00531406,0.022309142,0.982327471,0.992061636927381
ENSG00000156172,C8orf37,-1.493123662,-1.648881487,0.108078859,0.284429011641187
ENSG00000156194,PPEF2,-1.69100844,-1.833625889,0.075184863,0.223244226490071
ENSG00000156219,ART3,0.070725534,0.068246722,0.94597583,0.976159721708392
ENSG00000156232,WHAMM,0.03726806,0.142882049,0.887198927,0.947934500624055
ENSG00000156234,CXCL13,-0.34659869,-0.331034182,0.742583267,0.871387880191041
ENSG00000156239,N6AMT1,0.049979398,0.137424765,0.891478923,0.950186897570879
ENSG00000156253,RWDD2B,0.194038395,0.352269373,0.726738808,0.861770034389976
ENSG00000156256,USP16,-0.243343721,-1.782714773,0.083268232,0.239134968809757
ENSG00000156261,CCT8,-0.299254887,-1.551506902,0.129734824,0.320929582132593
ENSG00000156265,MAP3K7CL,0.366714359,0.693832318,0.492345635,0.71111191799866
ENSG00000156273,BACH1,0.369821826,1.136482186,0.263440653,0.500609317632873
ENSG00000156298,TSPAN7,-2.492246484,-1.969764605,0.056781972,0.183690576740881
ENSG00000156299,TIAM1,-0.713794281,-1.272150932,0.211668013,0.438721278756702
ENSG00000156304,SCAF4,0.23781843,1.547325883,0.13073832,0.322283331552347
ENSG00000156313,RPGR,0.059103879,0.17885849,0.859075359,0.933503689290601
ENSG00000156345,CDK20,-0.515269942,-0.473133072,0.639042141,0.808203250323188
ENSG00000156374,PCGF6,0.66233115,1.825198793,0.076474861,0.226009160995384
ENSG00000156381,ANKRD9,0.727954899,1.43271861,0.160769051,0.368961910120435
ENSG00000156384,SFR1,0.461762126,1.649057458,0.108042602,0.284429011641187
ENSG00000156395,SORCS3,-2.862990361,-2.537521407,0.015750298,0.0735376533580219
ENSG00000156398,SFXN2,-0.354472319,-0.622094381,0.537892824,0.744408492071342
ENSG00000156411,C14orf2,-0.44524232,-2.345924459,0.024744729,0.102489958904165
ENSG00000156413,FUT6,1.176072396,0.937641093,0.354824603,0.596486655781981
ENSG00000156414,TDRD9,0.084815727,0.052569227,0.958372645,0.981879456071268
ENSG00000156427,FGF18,-1.286640002,-1.039428815,0.305699838,0.547017922906185
ENSG00000156453,PCDH1,5.946625867,3.891934008,0.000423976,0.00461648305526036
ENSG00000156467,UQCRB,-1.101927013,-5.737721692,1.68e-06,5.36892355694228e-05
ENSG00000156469,MTERF3,0.575723373,0.693290736,0.492681234,0.711496304440606
ENSG00000156471,PTDSS1,0.295545112,1.269705754,0.212527976,0.439761170541414
ENSG00000156475,PPP2R2B,1.46566332,2.511965315,0.016746047,0.0771576187123257
ENSG00000156482,RPL30,-1.330165505,-6.469537834,1.83e-07,9.07688861985472e-06
ENSG00000156500,FAM122C,0.803200492,1.042324595,0.304374526,0.545551856252515
ENSG00000156502,SUPV3L1,0.920913769,1.221033655,0.230197248,0.461814770862795
ENSG00000156504,FAM122B,0.025307935,0.164643343,0.870167508,0.938968678960177
ENSG00000156508,EEF1A1,-1.024477987,-7.376197024,1.22e-08,1.18851650943396e-06
ENSG00000156509,FBXO43,0.267133749,0.265698417,0.792023067,0.899315010354669
ENSG00000156510,HKDC1,-7.502306653,-5.107580989,1.15e-05,0.000252224304068522
ENSG00000156515,HK1,-0.552395761,-2.755039269,0.009232785,0.0492332021902655
ENSG00000156521,TYSND1,-0.465355125,-2.293863623,0.027886624,0.111262600003895
ENSG00000156531,PHF6,1.360794737,1.571750886,0.124963917,0.312906226591492
ENSG00000156535,CD109,0.643031449,0.527889271,0.600891725,0.78556651186551
ENSG00000156564,LRFN2,3.073691874,2.63186606,0.012526749,0.0618933305907885
ENSG00000156574,NODAL,-0.040874817,-0.038501715,0.969505421,0.986701040798142
ENSG00000156587,UBE2L6,0.526568081,2.788806429,0.008482012,0.0461008266967365
ENSG00000156599,ZDHHC5,0.262710764,0.645500992,0.522792519,0.732873694053582
ENSG00000156603,MED19,-0.017840752,-0.078816311,0.937625539,0.971732225357432
ENSG00000156639,ZFAND3,0.22492528,0.854569375,0.398574345,0.635145504264877
ENSG00000156642,NPTN,0.488215082,1.8772012,0.068806438,0.210059594997019
ENSG00000156650,KAT6B,0.624110972,3.817757349,0.000524412,0.00546696174045802
ENSG00000156671,SAMD8,0.408184792,1.729358479,0.092515773,0.257253374495045
ENSG00000156675,RAB11FIP1,1.122092412,3.019627937,0.004690266,0.0293733106114338
ENSG00000156697,UTP14A,-0.209384898,-0.695832483,0.491107312,0.710147102384414
ENSG00000156709,AIFM1,0.580216406,1.022404558,0.313571983,0.555475793129972
ENSG00000156711,MAPK13,-1.077610356,-2.371342625,0.023330025,0.0981743772253029
ENSG00000156735,BAG4,0.296746417,0.625647407,0.535586033,0.742319342760825
ENSG00000156738,MS4A1,-1.509357294,-1.325469992,0.193562714,0.414372682233253
ENSG00000156787,TBC1D31,2.82074184,6.054910833,6.42e-07,2.43543888888889e-05
ENSG00000156795,WDYHV1,0.211608187,0.787823165,0.436078726,0.665455356235846
ENSG00000156802,ATAD2,0.148726634,0.551191015,0.584988248,0.775441420895237
ENSG00000156804,FBXO32,-0.526969288,-1.281873846,0.208274439,0.434774289157836
ENSG00000156831,NSMCE2,0.515029909,0.681897305,0.499770906,0.71653184556341
ENSG00000156853,ZNF689,0.050194731,0.11016922,0.912901532,0.960085818002926
ENSG00000156858,PRR14,0.060824814,0.3394278,0.736306384,0.867850188506329
ENSG00000156860,FBRS,-0.358861076,-1.463368401,0.152248648,0.35631367008797
ENSG00000156869,FRRS1,0.577907138,0.534096296,0.59663554,0.783032002692677
ENSG00000156873,PHKG2,0.37365879,1.545482001,0.131182865,0.322828347568152
ENSG00000156875,HIAT1,0.321050493,1.790879659,0.081924389,0.236570647211105
ENSG00000156876,SASS6,1.27531441,1.862377008,0.070922315,0.214631943089821
ENSG00000156885,COX6A2,3.673364852,3.397997019,0.001701063,0.0135115453877472
ENSG00000156886,ITGAD,8.615949864,6.29840978,3.07e-07,1.36123268398268e-05
ENSG00000156928,MALSU1,-0.656189927,-3.472611313,0.001384974,0.0115848070191915
ENSG00000156931,VPS8,0.398012692,1.418492996,0.164849326,0.374549516760204
ENSG00000156958,GALK2,-0.153064075,-0.551621599,0.584696302,0.77524296093657
ENSG00000156959,LHFPL4,-0.531808148,-0.552586794,0.584042135,0.774726616297028
ENSG00000156966,B3GNT7,12.09456996,8.483803134,5.01e-10,1.25158353658537e-07
ENSG00000156968,MPV17L,2.130338235,1.685148988,0.100815898,0.272060818143855
ENSG00000156970,BUB1B,0.643388857,0.463557999,0.645821063,0.812720138994781
ENSG00000156973,PDE6D,-0.095739461,-0.339153479,0.736511239,0.867897349204049
ENSG00000156976,EIF4A2,-0.439308402,-3.923916972,0.000386693,0.00428879594206822
ENSG00000156983,BRPF1,0.957096639,4.049130327,0.000269131,0.00319602813623188
ENSG00000156990,RPUSD3,0.571863167,2.783452222,0.008597132,0.0466646128828829
ENSG00000157014,TATDN2,-0.084215518,-0.314933186,0.754673627,0.877582268908663
ENSG00000157017,GHRL,0.539003006,0.542818591,0.590678934,0.779090728632091
ENSG00000157020,SEC13,0.210599364,1.572155764,0.124869973,0.312747450410197
ENSG00000157021,FAM92A1P1,0.013587268,0.016107148,0.987239954,0.994731862620383
ENSG00000157036,EXOG,0.784577902,0.978825736,0.334352538,0.576719910796717
ENSG00000157045,NTAN1,-0.017852924,-0.034753361,0.972472941,0.987962767985767
ENSG00000157077,ZFYVE9,-2.1217304,-2.324987863,0.025967708,0.10594473180243
ENSG00000157087,ATP2B2,-0.539411946,-0.553743559,0.583258599,0.774489686945939
ENSG00000157106,SMG1,0.389092495,2.119832642,0.041150523,0.147269123629455
ENSG00000157107,FCHO2,3.811313132,2.971374771,0.005318077,0.0323991198572703
ENSG00000157110,RBPMS,-0.578125341,-0.50592621,0.616065536,0.793382203414006
ENSG00000157111,TMEM171,1.571820702,0.992453405,0.327756807,0.569812288160485
ENSG00000157152,SYN2,0.240993055,0.328424636,0.744538396,0.872083540628967
ENSG00000157168,NRG1,-0.662272241,-0.589402557,0.5593593,0.75893994307193
ENSG00000157181,C1orf27,0.406175185,1.649512918,0.107948806,0.284362412948322
ENSG00000157184,CPT2,-0.369436224,-1.169971426,0.249881234,0.485840649059415
ENSG00000157191,NECAP2,-1.276579976,-6.916224001,4.78e-08,3.35336643835616e-06
ENSG00000157193,LRP8,0.121297351,0.22383977,0.824177389,0.917170459238646
ENSG00000157212,PAXIP1,0.357989186,0.687221981,0.496450561,0.714013496608397
ENSG00000157216,SSBP3,0.574101395,1.641250343,0.109660862,0.287263779804348
ENSG00000157224,CLDN12,-2.576298923,-2.130920635,0.040162776,0.144796632587117
ENSG00000157227,MMP14,0.68189368,0.7712703,0.445698661,0.672669054047373
ENSG00000157240,FZD1,4.417212466,3.0467814,0.004368432,0.0279226976349454
ENSG00000157259,GATAD1,1.164686841,3.347164007,0.001954866,0.0151000867307692
ENSG00000157303,SUSD3,-7.178472446,-8.597035069,3.64e-10,9.4386582278481e-08
ENSG00000157306,RP11-66N24.4,0.395439315,0.778355837,0.44156544,0.669370694402516
ENSG00000157315,TMED6,-0.382535145,-0.382743751,0.704213608,0.849233331015473
ENSG00000157326,DHRS4,-0.571537326,-2.587450823,0.013959932,0.0671604525645843
ENSG00000157343,ARMC12,-2.864908968,-2.326573196,0.02587323,0.105761623121508
ENSG00000157349,DDX19B,0.544302047,3.090984254,0.003888763,0.0257082256516129
ENSG00000157350,ST3GAL2,1.207389735,5.088074134,1.22e-05,0.00026586914893617
ENSG00000157353,FUK,-0.039084503,-0.149048034,0.882367248,0.944965133588457
ENSG00000157379,DHRS1,0.975642053,4.59845986,5.31e-05,0.000875103378921963
ENSG00000157388,CACNA1D,-1.008839576,-0.783998737,0.438290192,0.667067008352273
ENSG00000157404,KIT,6.633817635,3.777078953,0.000588941,0.0059636462605042
ENSG00000157426,AASDH,-0.096619891,-0.357783505,0.722644019,0.859988225003485
ENSG00000157429,ZNF19,-0.415634731,-0.3607096,0.720474456,0.858775702965204
ENSG00000157445,CACNA2D3,1.16933018,1.109005717,0.274954925,0.514129358901059
ENSG00000157450,RNF111,0.025089872,0.10526223,0.916765886,0.961974729101572
ENSG00000157456,CCNB2,2.194938927,1.623541496,0.113405682,0.293248598304721
ENSG00000157470,FAM81A,1.468126188,1.486224735,0.146131222,0.347233277191741
ENSG00000157483,MYO1E,9.329051855,6.858088499,5.69e-08,3.70030634920635e-06
ENSG00000157500,APPL1,0.358729507,1.6584608,0.106119704,0.28144253449508
ENSG00000157510,AFAP1L1,3.827624565,2.277426657,0.028950647,0.114006636977124
ENSG00000157514,TSC22D3,-0.15057223,-0.443104776,0.66040408,0.821793076787645
ENSG00000157538,DSCR3,0.601414207,2.288185193,0.028250168,0.112217314617025
ENSG00000157540,DYRK1A,-0.296118715,-1.069569503,0.292100217,0.53324864935573
ENSG00000157542,KCNJ6,-0.795248935,-0.96055671,0.343333781,0.585124168368136
ENSG00000157551,KCNJ15,-1.063379512,-1.022614589,0.313474022,0.555398316958139
ENSG00000157554,ERG,0.358018254,0.348755621,0.72935238,0.863222832070818
ENSG00000157557,ETS2,-1.180325298,-1.14471307,0.260059919,0.496963111330224
ENSG00000157570,TSPAN18,-6.232996634,-5.29961166,6.39e-06,0.000156765449101796
ENSG00000157578,LCA5L,0.894196141,0.871671301,0.389300397,0.626261868426653
ENSG00000157593,SLC35B2,0.610761054,3.324371689,0.002080087,0.0158521511142113
ENSG00000157600,TMEM164,1.252577328,2.620081084,0.012893174,0.0632311873090735
ENSG00000157601,MX1,-1.273784839,-2.865666795,0.006980253,0.0397404390875
ENSG00000157617,C2CD2,1.086848883,1.549897213,0.130120428,0.321553388103386
ENSG00000157625,TAB3,0.014164351,0.019337645,0.984681063,0.993312235955828
ENSG00000157637,SLC38A10,0.32194522,1.878634392,0.068604774,0.209663574651649
ENSG00000157653,C9orf43,-1.573190908,-1.399356424,0.170465935,0.382017855990592
ENSG00000157657,ZNF618,2.422849764,3.980005935,0.000328875,0.00376078079241071
ENSG00000157680,DGKI,0.955993231,1.475109677,0.149081189,0.351592005142183
ENSG00000157693,C9orf91,0.994787231,1.183270407,0.244640068,0.479702478508663
ENSG00000157703,SVOPL,2.530873392,2.33015488,0.025660921,0.105170104738948
ENSG00000157734,SNX22,0.116012346,0.114721509,0.90931843,0.958905868609038
ENSG00000157741,UBN2,0.475147279,1.333199786,0.191039364,0.410515196846743
ENSG00000157764,BRAF,0.27593605,1.280646909,0.208700393,0.435270571228365
ENSG00000157766,ACAN,-0.57575496,-0.530567613,0.599053419,0.784679921236332
ENSG00000157778,PSMG3,-0.196535188,-0.790592422,0.434481606,0.664106528794956
ENSG00000157782,CABP1,-1.293930511,-1.407826746,0.167961695,0.378931202871696
ENSG00000157796,WDR19,-0.061803208,-0.09787055,0.922590829,0.965204691319136
ENSG00000157800,SLC37A3,-0.450283373,-1.695332206,0.098851079,0.268749690120754
ENSG00000157823,AP3S2,0.460512295,0.633112374,0.530756418,0.73879545719576
ENSG00000157827,FMNL2,-0.807795619,-0.616702328,0.541403512,0.747147058967933
ENSG00000157833,GAREML,-0.233374839,-0.180748791,0.857602479,0.932677083445081
ENSG00000157837,SPPL3,-0.003878885,-0.021645622,0.982853002,0.992249950518456
ENSG00000157869,RAB28,0.257705057,0.998336161,0.324936973,0.566995904633731
ENSG00000157870,FAM213B,-0.169665609,-0.543702757,0.590076718,0.778924275690033
ENSG00000157873,TNFRSF14,-0.354951457,-2.208567687,0.033814801,0.128059504911275
ENSG00000157881,PANK4,0.305967671,1.549275778,0.130269542,0.321553388103386
ENSG00000157895,C12orf43,-0.086252761,-0.423670997,0.674386124,0.830869946712172
ENSG00000157911,PEX10,0.546086654,0.903740403,0.372282863,0.612384825637948
ENSG00000157916,RER1,-0.210624277,-1.445140128,0.157271703,0.363303667181439
ENSG00000157927,RADIL,-1.105209484,-1.104040072,0.277073515,0.51669102911015
ENSG00000157933,SKI,-0.617248278,-1.587800106,0.12128382,0.307259343643334
ENSG00000157954,WIPI2,0.097942999,0.509759346,0.613404681,0.791646545439398
ENSG00000157978,LDLRAP1,-1.292091333,-2.864392928,0.007002974,0.0398046399528302
ENSG00000157985,AGAP1,-0.525463689,-0.374916018,0.709974685,0.85211105122012
ENSG00000157992,KRTCAP3,-1.527759735,-2.208265386,0.033837674,0.128072526480421
ENSG00000157999,ANKRD61,0.850618812,0.710855005,0.481862719,0.702659296605567
ENSG00000158006,PAFAH2,2.334907037,7.833545037,3.21e-09,4.76498913043478e-07
ENSG00000158019,BRE,0.142743581,0.972084343,0.337648123,0.580206921555528
ENSG00000158023,WDR66,-0.892833469,-0.792441739,0.43341701,0.663469395445374
ENSG00000158042,MRPL17,-0.556680634,-2.296973439,0.027689315,0.110706980756245
ENSG00000158050,DUSP2,0.352325139,0.435363128,0.665959519,0.825130854063143
ENSG00000158062,UBXN11,-1.487729569,-7.132233549,2.51e-08,2.08996761133603e-06
ENSG00000158079,PTPDC1,-0.33107032,-0.503404522,0.617818899,0.794128138671958
ENSG00000158092,NCK1,0.570644384,0.755368556,0.455057929,0.681074134256229
ENSG00000158104,HPD,-0.527379847,-0.666440881,0.509478444,0.723247761323957
ENSG00000158106,RHPN1,-4.075722849,-5.675712634,2.04e-06,6.31259818731118e-05
ENSG00000158109,TPRG1L,-0.54164692,-2.914267392,0.006163235,0.0363215963679517
ENSG00000158113,LRRC43,6.785479681,7.173897963,2.22e-08,1.90279079497908e-06
ENSG00000158122,AAED1,0.242896025,0.971197496,0.338083281,0.580662769889764
ENSG00000158156,XKR8,1.257536209,3.3060098,0.00218651,0.0164914055044183
ENSG00000158158,CNNM4,0.131371291,0.467972793,0.642691635,0.810822853041015
ENSG00000158161,EYA3,1.165190157,2.248630011,0.030902893,0.119849633302726
ENSG00000158164,TMSB15A,2.182999909,2.735651461,0.009691345,0.0511547345168771
ENSG00000158169,FANCC,-0.747355834,-0.606183166,0.548286574,0.751733516390469
ENSG00000158186,MRAS,4.783481054,4.018047395,0.000294555,0.00344207596976612
ENSG00000158195,WASF2,-0.206236342,-1.311383399,0.198226744,0.420534884962721
ENSG00000158201,ABHD3,0.057980662,0.256429986,0.79911316,0.90300978343538
ENSG00000158220,ESYT3,-1.320607188,-1.444061785,0.157572913,0.363606977925208
ENSG00000158234,FAIM,1.999198944,3.436687022,0.001529388,0.0124669769916435
ENSG00000158286,RNF207,-2.948475566,-2.493443937,0.017503366,0.0797146403979546
ENSG00000158290,CUL4B,0.150920741,0.468771348,0.642126283,0.810671570766363
ENSG00000158292,GPR153,8.150819893,6.730300654,8.34e-08,4.95202608695652e-06
ENSG00000158296,SLC13A3,2.504106754,2.05487492,0.047379324,0.162410550893574
ENSG00000158301,GPRASP2,-2.345268529,-1.494049174,0.144082676,0.344162035664646
ENSG00000158321,AUTS2,1.536654731,1.909661961,0.064361537,0.20058513394873
ENSG00000158373,HIST1H2BD,-0.183816709,-0.622897221,0.537371128,0.743987716846658
ENSG00000158402,CDC25C,1.296383709,1.28024919,0.20883861,0.435381531228374
ENSG00000158406,HIST1H4H,0.139572723,0.277505451,0.783017011,0.894097183407748
ENSG00000158411,MITD1,-0.060403932,-0.300014651,0.765932392,0.884498847179661
ENSG00000158417,EIF5B,-0.418996766,-2.592774594,0.013780513,0.0664846464448893
ENSG00000158423,RIBC1,0.834048921,0.721594484,0.475314801,0.697830122445711
ENSG00000158427,TMSB15B,-0.182951627,-0.230119459,0.819332395,0.914654651669664
ENSG00000158428,CATIP,2.534210694,2.914874067,0.006153628,0.0362911022057554
ENSG00000158435,CNOT11,-0.342172297,-2.121913978,0.040963492,0.14677633933479
ENSG00000158445,KCNB1,-0.077997686,-0.071171213,0.943664734,0.975168762541364
ENSG00000158457,TSPAN33,1.609754387,1.414485932,0.166013219,0.376234184225578
ENSG00000158458,NRG2,-0.205169258,-0.334468325,0.740012973,0.870135120250258
ENSG00000158467,AHCYL2,0.505526279,0.598176919,0.553555408,0.755015815492376
ENSG00000158470,B4GALT5,1.614290821,4.484034908,7.48e-05,0.00114093670886076
ENSG00000158473,CD1D,0.64286784,0.404000746,0.68865874,0.839633570460362
ENSG00000158477,CD1A,0.01139279,0.014082561,0.98884371,0.995256885930821
ENSG00000158480,SPATA2,0.308270631,0.940611159,0.353321159,0.594918152181721
ENSG00000158481,CD1C,-0.180173751,-0.164980658,0.869903982,0.938882142848788
ENSG00000158483,FAM86C1,-0.529062079,-0.576817177,0.567737461,0.763728761531845
ENSG00000158486,DNAH3,0.093481249,0.098796355,0.921861013,0.96471636532848
ENSG00000158497,HMHB1,1.027778721,1.61801817,0.114594955,0.295131714002389
ENSG00000158517,NCF1,-1.323309511,-1.776170668,0.084358716,0.241353114142458
ENSG00000158525,CPA5,-7.389607328,-6.376030969,2.43e-07,1.12876530612245e-05
ENSG00000158526,TSR2,-0.09913074,-0.64900637,0.520550793,0.731201059308879
ENSG00000158528,PPP1R9A,9.33939742,5.267367311,7.05e-06,0.000169307444314185
ENSG00000158545,ZC3H18,0.179766069,0.74036216,0.463995218,0.688409689673016
ENSG00000158552,ZFAND2B,0.049158779,0.358080731,0.722423534,0.859884784846319
ENSG00000158555,GDPD5,-2.772782378,-2.582301312,0.014135522,0.0678617689641434
ENSG00000158560,DYNC1I1,0.708168531,0.977052921,0.33521709,0.57744047163219
ENSG00000158571,PFKFB1,2.784223964,2.512765875,0.016713999,0.0770966605528034
ENSG00000158578,ALAS2,-1.501936037,-1.099195897,0.279151435,0.51892326512069
ENSG00000158604,TMED4,-0.293342623,-2.105385409,0.042469682,0.150434537083333
ENSG00000158615,PPP1R15B,0.313489798,0.755738657,0.454838795,0.680855930329193
ENSG00000158623,COPG2,0.280610096,0.338034538,0.737347032,0.868418194237956
ENSG00000158636,C11orf30,0.433446613,1.248151822,0.22022256,0.449988227081089
ENSG00000158639,PAGE5,-3.72547964,-4.473756153,7.71e-05,0.00116646491875923
ENSG00000158669,AGPAT6,0.000801888,0.003407402,0.997300549,0.998812053694387
ENSG00000158683,PKD1L1,1.237657677,1.271211646,0.211998047,0.439105987633947
ENSG00000158691,ZSCAN12,1.500409552,3.046885633,0.004367238,0.0279226976349454
ENSG00000158710,TAGLN2,0.015345965,0.066891565,0.947046912,0.976502653021945
